Brand,Vendor Code,Vendor Name,Vendor Type,Vendor Address,Vendor City,Vendor State,Vendor Pin,Vendor Email,Vendor Phone
Super,7100001816,Super Plastronics Pvt Ltd Mah,Brand Call-Log,,,,,,
Rx,7100001817,Rx Infotech Pvt Ltd Kol,Brand Call-Log,,,,,,
Ken,7100001820,Ken Lifestyles Pvt Ltd Guj,Brand Call-Log,,,,,,
Singer,7100001821,Singer India Limited Del,Brand Call-Log,,,,,,
Singer,7100001822,Singer India Limited Guj,Brand Call-Log,,,,,,
Singer,7100001823,Singer India Limited Kar,Brand Call-Log,,,,,,
Singer,7100001824,Singer India Limited Mah,Brand Call-Log,,,,,,
Singer,7100001825,Singer India Limited Tel,Brand Call-Log,,,,,,
Singer,7100001826,Singer India Limited Kol,Brand Call-Log,,,,,,
Savex,7100001828,Savex Technologies Pvt Ltd Kol,Brand Call-Log,,,,,,
Dhruv,7100001835,Dhruv Distributors Pvt Ltd Kar,Brand Call-Log,,,,,,
Dhruv,7100001836,Dhruv Distributors Pvt Ltd Guj,Brand Call-Log,,,,,,
Dhruv,7100001837,Dhruv Distributors Pvt Ltd Del,Brand Call-Log,,,,,,
Dhruv,7100001838,Dhruv Distributors Pvt Ltd Kol,Brand Call-Log,,,,,,
Dhruv,7100001839,Dhruv Distributors Pvt Ltd Mah,Brand Call-Log,,,,,,
Dhruv,7100001840,Dhruv Distributors Pvt Ltd Hyd,Brand Call-Log,,,,,,
Stove,7100001845,Stove Kraft Ltd Kar,Brand Call-Log,,,,,,
Stove,7100001846,Stove Kraft Ltd Mah,Brand Call-Log,,,,,,
Stove,7100001847,Stove Kraft Ltd Kol,Brand Call-Log,,,,,,
Stove,7100001848,Stove Kraft Ltd Utt,Brand Call-Log,,,,,,
Elica,7100001849,Elica PB India Pvt Ltd Kar,Brand Call-Log,,,,,,
Elica,7100001850,Elica PB India Pvt Ltd Mah,Brand Call-Log,,,,,,
Elica,7100001851,Elica PB India Pvt Ltd Guj,Brand Call-Log,,,,,,
Elica,7100001852,Elica PB India Pvt Ltd Tel,Brand Call-Log,,,,,,
Elica,7100001853,Elica PB India Pvt Ltd Del,Brand Call-Log,,,,,,
VRP,7100001855,VRP Telematics Pvt Ltd Epson Del,Brand Call-Log,,,,,,
VRP,7100001856,VRP Telematics Pvt Ltd Epson Guj,Brand Call-Log,,,,,,
VRP,7100001857,VRP Telematics Pvt Ltd Epson Kar,Brand Call-Log,,,,,,
VRP,7100001858,VRP Telematics Pvt Ltd Epson Mah,Brand Call-Log,,,,,,
VRP,7100001859,VRP Telematics Pvt Ltd Epson Tel,Brand Call-Log,,,,,,
VRP,7100001860,VRP Telematics Pvt Ltd Epson Kol,Brand Call-Log,,,,,,
UNITED,7100001861,UNITED TELELINKS BLR PVT LTD Kol,Brand Call-Log,,,,,,
Samsonite,7100001863,Samsonite South Asia Pvt Ltd Mah,Brand Call-Log,,,,,,
Samsonite,7100001864,Samsonite South Asia Pvt Ltd Del,Brand Call-Log,,,,,,
Samsonite,7100001865,Samsonite South Asia Pvt Ltd Kar,Brand Call-Log,,,,,,
Samsonite,7100001866,Samsonite South Asia Pvt Ltd Kol,Brand Call-Log,,,,,,
Samsonite,7100001867,Samsonite South Asia Pvt Ltd Tel,Brand Call-Log,,,,,,
Elica,7100001868,Elica PB India Pvt Ltd Pune,Brand Call-Log,,,,,,
Voltas,7100001877,Voltas Limited Raj,Brand Call-Log,,,,,,
Voltas,7100001878,Voltas Limited Pun,Brand Call-Log,,,,,,
Samsung,7100001889,Samsung (I)Electronics Pvt Lt UPCDC,Brand Call-Log,,,,,,
Compuage,7100001890,Compuage Infocom Limited Pune,Brand Call-Log,,,,,,
Kent,7100001891,Kent RO Systems Limited Pune,Brand Call-Log,,,,,,
Usha,7100001892,Usha International Ltd Pune,Brand Call-Log,,,,,,
Vego,7100001896,Vego Home Science Pvt Ltd Pun,Brand Call-Log,,,,,,
Vego,7100001902,Vego Home Science Pvt Ltd Odi,Brand Call-Log,,,,,,
Godrej,7100001906,Godrej and Boyce Mfg Co Ltd Pune,Brand Call-Log,,,,,,
Micromax,7100001908,Micromax Informatics Ltd Mah,Brand Call-Log,,,,,,
Micromax,7100001909,Micromax Informatics Ltd Guj,Brand Call-Log,,,,,,
Micromax,7100001910,Micromax Informatics Ltd Kar,Brand Call-Log,,,,,,
Micromax,7100001911,Micromax Informatics Ltd Tel,Brand Call-Log,,,,,,
Micromax,7100001912,Micromax Informatics Ltd Kol,Brand Call-Log,,,,,,
Micromax,7100001913,Micromax Informatics Ltd Del,Brand Call-Log,,,,,,
Micromax,7100001914,Micromax Informatics Ltd Che,Brand Call-Log,,,,,,
Blue,7100001915,Blue Star Limited Pun,Brand Call-Log,,,,,,
Ingram,7100001916,Ingram Micro India Ltd Pune,Brand Call-Log,,,,,,
Ingram,7100001917,Ingram Micro India Ltd Mob Pune,Brand Call-Log,,,,,,
Ingram,7100001918,Ingram Micro India Ltd Apple Pune,Brand Call-Log,,,,,,
ACER,7100001919,ACER INDIA PRIVATE LIMITED Pod,Brand Call-Log,,,,,,
VRP,7100001920,VRP Telematics Pvt Ltd Epson Har,Brand Call-Log,,,,,,
Micromax,7100001923,Micromax Informatics Ltd Har,Brand Call-Log,,,,,,
Elgi,7100001930,Elgi Ultra Ltd Tam,Brand Call-Log,,,,,,
Elgi,7100001931,Elgi Ultra Ltd Kar,Brand Call-Log,,,,,,
Elgi,7100001932,Elgi Ultra Ltd Tel,Brand Call-Log,,,,,,
Amber,7100001933,Amber Enterprises India Ltd UK,Brand Call-Log,,,,,,
Rx,7100001934,Rx Infotech Pvt Ltd Har,Brand Call-Log,,,,,,
Haier,7100001935,Haier Appliances India Pvt Ltd Utt,Brand Call-Log,,,,,,
Haier,7100001936,Haier Appliances India Pvt Ltd Har,Brand Call-Log,,,,,,
William,7100001942,William Penn Pvt Ltd Mah,Brand Call-Log,,,,,,
William,7100001943,William Penn Pvt Ltd Del,Brand Call-Log,,,,,,
William,7100001944,William Penn Pvt Ltd Kar,Brand Call-Log,,,,,,
Whirlpool,7100001945,Whirlpool of India Ltd Kitchena Har,Brand Call-Log,,,,,,
Whirlpool,7100001946,Whirlpool of India Ltd Kitchena Mah,Brand Call-Log,,,,,,
Usha,7100001952,Usha International Ltd Pun,Brand Call-Log,,,,,,
Bharti,7100001954,Bharti Airtel Services Ltd AP,Brand Call-Log,,,,,,
Bharti,7100001955,Bharti Airtel Services Ltd Pune,Brand Call-Log,,,,,,
Bharti,7100001956,Bharti Airtel Services Ltd Del,Brand Call-Log,,,,,,
Bharti,7100001957,Bharti Airtel Services Ltd Kol,Brand Call-Log,,,,,,
Bharti,7100001958,Bharti Airtel Services Ltd Guj,Brand Call-Log,,,,,,
Bharti,7100001959,Bharti Airtel Services Ltd Kar,Brand Call-Log,,,,,,
ETA,7100001960,ETA General Pvt Ltd MP,Brand Call-Log,,,,,,
ETA,7100001971,ETA General Pvt Ltd Har,Brand Call-Log,,,,,,
Bharti,7100001976,Bharti Airtel Services Ltd Har,Brand Call-Log,,,,,,
Eltech,7100001977,Eltech Appliances Pvt Ltd Mah,Brand Call-Log,,,,,,
Eltech,7100001978,Eltech Appliances Pvt Ltd Guj,Brand Call-Log,,,,,,
Eltech,7100001979,Eltech Appliances Pvt Ltd Kol,Brand Call-Log,,,,,,
Eltech,7100001980,Eltech Appliances Pvt Ltd Del,Brand Call-Log,,,,,,
Eltech,7100001981,Eltech Appliances Pvt Ltd Tel,Brand Call-Log,,,,,,
Eltech,7100001982,Eltech Appliances Pvt Ltd Kar,Brand Call-Log,,,,,,
Uni,7100001988,Uni One India Pvt Ltd APS Har,Brand Call-Log,,,,,,
Portronics,7100001989,Portronics Digital Pvt Ltd Har,Brand Call-Log,,,,,,
Cuckoo,7100001990,Cuckoo Appliances Pvt Ltd Utt,Brand Call-Log,,,,,,
Cuckoo,7100001991,Cuckoo Appliances Pvt Ltd Mah,Brand Call-Log,,,,,,
Cuckoo,7100001992,Cuckoo Appliances Pvt Ltd Del,Brand Call-Log,,,,,,
TPV,7100001993,TPV Technology India Pvt Ltd Kol,Brand Call-Log,,,,,,
RX,7100001998,RX Infotech Pvt Ltd Maha,Brand Call-Log,,,,,,
Somany,7100002007,Somany Home Innovation Ltd Guj,Brand Call-Log,,,,,,
Somany,7100002008,Somany Home Innovation Ltd Har,Brand Call-Log,,,,,,
Somany,7100002009,Somany Home Innovation Ltd Kar,Brand Call-Log,,,,,,
Somany,7100002010,Somany Home Innovation Ltd Mah,Brand Call-Log,,,,,,
Somany,7100002011,Somany Home Innovation Ltd Tel,Brand Call-Log,,,,,,
Somany,7100002012,Somany Home Innovation Ltd Kol,Brand Call-Log,,,,,,
Gentrust,7100002013,Gentrust Consumer Durables P L Har,Brand Call-Log,,,,,,
Uni,7100002014,Uni One India Pvt Ltd-ENT Mah,Brand Call-Log,,,,,,
Matrix,7100002018,Matrix Trade Connect LLP Mah,Brand Call-Log,,,,,,
Usha,7100002019,Usha International Ltd J&K,Brand Call-Log,,,,,,
DIXON,7100002023,DIXON Technologies India Ltd UKD,Brand Call-Log,,,,,,
Sharp,7100002024,Sharp Business Systems Ind P L Mah,Brand Call-Log,,,,,,
Sharp,7100002025,Sharp Business Systems Ind P L Tam,Brand Call-Log,,,,,,
Xiaomi,7100002028,Xiaomi Technology India Pvt Ltd BG,Brand Call-Log,,,,,,
Compuage,7100002030,Compuage Infocom Limited Nagpur,Brand Call-Log,,,,,,
Usha,7100002032,Usha International Ltd MP,Brand Call-Log,,,,,,
Havells,7100002037,Havells India Ltd-AC Har,Brand Call-Log,,,,,,
Havells,7100002038,Havells India Ltd-AC Utt,Brand Call-Log,,,,,,
Havells,7100002041,Havells India Ltd Raj,Brand Call-Log,,,,,,
Ingram,7100002042,Ingram Micro India Ltd Nagpur,Brand Call-Log,,,,,,
Ingram,7100002043,Ingram Micro India Ltd Mob Nagpur,Brand Call-Log,,,,,,
Ingram,7100002044,Ingram Micro India Ltd Apple Nagpur,Brand Call-Log,,,,,,
Supertron,7100002045,Supertron Electronics PVT LTD Nagpur,Brand Call-Log,,,,,,
Rashi,7100002049,Rashi Peripherals Pvt Ltd MH Nagpur,Brand Call-Log,,,,,,
Moksha,7100002050,Moksha Enterprises Nagpur,Brand Call-Log,,,,,,
Acro,7100002051,Acro Engineering Company Mah,Brand Call-Log,,,,,,
Acro,7100002052,Acro Engineering Company Kar,Brand Call-Log,,,,,,
Samsung,7100002053,Samsung (I) Electronics Pvt Lt J&K,Brand Call-Log,,,,,,
Havells,7100002054,Havells India Ltd-AC Pun,Brand Call-Log,,,,,,
Moksha,7100002072,MOKSHA ENTERPRISES CHH,Brand Call-Log,,,,,,
Imagine,7100002073,IMAGINE MARKETING PRIVATE LIMITED Har,Brand Call-Log,,,,,,
Imagine,7100002074,IMAGINE MARKETING PRIVATE LIMITED Kar,Brand Call-Log,,,,,,
Moksha,7100002077,Moksha Enterprises UP,Brand Call-Log,,,,,,
Havells,7100002082,Havells India Ltd MP,Brand Call-Log,,,,,,
Havells,7100002083,Havells India Ltd TN,Brand Call-Log,,,,,,
Fujifilm,7100002084,Fujifilm India Kar,Brand Call-Log,,,,,,
Fujifilm,7100002085,Fujifilm India MH,Brand Call-Log,,,,,,
Fujifilm,7100002086,Fujifilm India Tel,Brand Call-Log,,,,,,
Fujifilm,7100002087,Fujifilm India TN,Brand Call-Log,,,,,,
Fujifilm,7100002088,Fujifilm India UP,Brand Call-Log,,,,,,
Fujifilm,7100002089,Fujifilm India WB,Brand Call-Log,,,,,,
VRP,7100002093,VRP Telematics Guj,Brand Call-Log,,,,,,
VRP,7100002094,VRP Telematics Har,Brand Call-Log,,,,,,
VRP,7100002095,VRP Telematics Kar,Brand Call-Log,,,,,,
VRP,7100002096,VRP Telematics Mah,Brand Call-Log,,,,,,
VRP,7100002097,VRP Telematics Tel,Brand Call-Log,,,,,,
VRP,7100002098,VRP Telematics WB,Brand Call-Log,,,,,,
XIAOMI,7100002099,XIAOMI TECHNOLOGY MH,Brand Call-Log,,,,,,
ARISTON,7100002102,ARISTON THERMO INDIA WB,Brand Call-Log,,,,,,
Fujitsu,7100002105,Fujitsu General I Pvt Ltd AP,Brand Call-Log,,,,,,
Fujitsu,7100002106,Fujitsu General I Pvt Ltd Del,Brand Call-Log,,,,,,
Fujitsu,7100002107,Fujitsu General I Pvt Ltd Guj,Brand Call-Log,,,,,,
Fujitsu,7100002108,Fujitsu General I Pvt Ltd Kar,Brand Call-Log,,,,,,
Fujitsu,7100002109,Fujitsu General I Pvt Ltd MH,Brand Call-Log,,,,,,
Fujitsu,7100002110,Fujitsu General I Pvt Ltd Tel,Brand Call-Log,,,,,,
Fujitsu,7100002111,Fujitsu General I Pvt Ltd TN,Brand Call-Log,,,,,,
Fujitsu,7100002112,Fujitsu General I Pvt Ltd WB,Brand Call-Log,,,,,,
PaceTel,7100002113,PaceTel Systems Pvt Ltd UP,Brand Call-Log,,,,,,
Fujitsu,7100002114,Fujitsu General I Pvt Ltd Har,Brand Call-Log,,,,,,
Fortune,7100002115,FORTUNE MARKETING (P) Ltd WB,Brand Call-Log,,,,,,
MOKSHA,7100002116,MOKSHA ENTERPRISE MP,Brand Call-Log,,,,,,
OSS,7100002117,OSS Infocom Pvt Ltd Mah,Brand Call-Log,,,,,,
Inter,7100002123,Inter Foto India Private Limited Mah,Brand Call-Log,,,,,,
Inter,7100002124,Inter Foto India Private Limited Kar,Brand Call-Log,,,,,,
Inter,7100002125,Inter Foto India Private Limited Del,Brand Call-Log,,,,,,
Inter,7100002126,Inter Foto India Private Limited Utt,Brand Call-Log,,,,,,
Inter,7100002127,Inter Foto India Private Limited Kol,Brand Call-Log,,,,,,
Inter,7100002128,Inter Foto India Private Limited Tel,Brand Call-Log,,,,,,
Inter,7100002129,Inter Foto India Private Limited Tam,Brand Call-Log,,,,,,
Inter,7100002130,Inter Foto India Pvt Ltd Mah-Consig,Brand Call-Log,,,,,,
Inter,7100002131,Inter Foto India Pvt Ltd Kar-Consig,Brand Call-Log,,,,,,
Inter,7100002132,Inter Foto India Pvt Ltd Del-Consig,Brand Call-Log,,,,,,
Inter,7100002133,Inter Foto India Pvt Ltd Utt-Consig,Brand Call-Log,,,,,,
Inter,7100002134,Inter Foto India Pvt Ltd Kol-Consig,Brand Call-Log,,,,,,
Inter,7100002135,Inter Foto India Pvt Ltd Tel-Consig,Brand Call-Log,,,,,,
Inter,7100002136,Inter Foto India Pvt Ltd Tam-Consig,Brand Call-Log,,,,,,
SRISHTI,7100002140,SRISHTI DIGILIFE PVT LTD Tam,Brand Call-Log,,,,,,
SRISHTI,7100002141,SRISHTI DIGILIFE PVT LTD Kar,Brand Call-Log,,,,,,
SRISHTI,7100002142,SRISHTI DIGILIFE PVT LTD Del,Brand Call-Log,,,,,,
SRISHTI,7100002143,SRISHTI DIGILIFE PVT LTD Kol,Brand Call-Log,,,,,,
SRISHTI,7100002144,SRISHTI DIGILIFE PVT LTD Tel,Brand Call-Log,,,,,,
SRISHTI,7100002145,SRISHTI DIGILIFE PVT LTD Mah,Brand Call-Log,,,,,,
SRISHTI,7100002146,SRISHTI DIGILIFE PVT LTD Ker,Brand Call-Log,,,,,,
SRISHTI,7100002147,SRISHTI DIGILIFE PVT LTD Tam-Consig,Brand Call-Log,,,,,,
SRISHTI,7100002148,SRISHTI DIGILIFE PVT LTD Kar-Consig,Brand Call-Log,,,,,,
SRISHTI,7100002149,SRISHTI DIGILIFE PVT LTD Del-Consig,Brand Call-Log,,,,,,
SRISHTI,7100002150,SRISHTI DIGILIFE PVT LTD Kol-Consig,Brand Call-Log,,,,,,
SRISHTI,7100002151,SRISHTI DIGILIFE PVT LTD Tel-Consig,Brand Call-Log,,,,,,
SRISHTI,7100002152,SRISHTI DIGILIFE PVT LTD Mah-Consig,Brand Call-Log,,,,,,
SRISHTI,7100002153,SRISHTI DIGILIFE PVT LTD Ker-Consig,Brand Call-Log,,,,,,
Halonix,7100002154,Halonix Technologies Pvt Ltd Kol,Brand Call-Log,,,,,,
Halonix,7100002155,Halonix Technologies Pvt Ltd Tel,Brand Call-Log,,,,,,
Halonix,7100002156,Halonix Technologies Pvt Ltd Mah,Brand Call-Log,,,,,,
Halonix,7100002157,Halonix Technologies Pvt Ltd Kar,Brand Call-Log,,,,,,
Halonix,7100002158,Halonix Technologies Pvt Ltd Del,Brand Call-Log,,,,,,
Halonix,7100002159,Halonix Technologies Pvt Ltd Utt,Brand Call-Log,,,,,,
Usha,7100002160,Usha International Ltd Nagpur,Brand Call-Log,,,,,,
Halonix,7100002163,Halonix Technologies Pvt Ltd Guj,Brand Call-Log,,,,,,
Moksha,7100002170,Moksha Enterprises Mah,Brand Call-Log,,,,,,
Signify,7100002172,Signify Innovations India Ltd Mah,Brand Call-Log,,,,,,
Signify,7100002173,Signify Innovations India Ltd Kar,Brand Call-Log,,,,,,
Signify,7100002174,Signify Innovations India Ltd Del,Brand Call-Log,,,,,,
Signify,7100002175,Signify Innovations India Ltd Kol,Brand Call-Log,,,,,,
Signify,7100002176,Signify Innovations India Ltd Guj,Brand Call-Log,,,,,,
Signify,7100002177,Signify Innovations India Ltd Tel,Brand Call-Log,,,,,,
Havells,7100002178,Havells India Ltd Utk,Brand Call-Log,,,,,,
Lenovo,7100002179,Lenovo India Pvt Ltd TIS Del,Brand Call-Log,,,,,,
Lenovo,7100002180,Lenovo India Pvt Ltd TIS Kar,Brand Call-Log,,,,,,
Lenovo,7100002181,Lenovo India Pvt Ltd TIS Kol,Brand Call-Log,,,,,,
Lenovo,7100002182,Lenovo India Pvt Ltd TIS Mah,Brand Call-Log,,,,,,
Lenovo,7100002183,Lenovo India Pvt Ltd TIS Tam,Brand Call-Log,,,,,,
Lenovo,7100002184,Lenovo India Pvt Ltd TIS Pon,Brand Call-Log,,,,,,
A O Smith,7100002187,A O Smith (I)Water Products P L Nag,Brand Call-Log,,,,,,
BEURER,7100002188,BEURER INDIA PRIVATE LIMITED Guj,Brand Call-Log,,,,,,
Flash,7100002189,Flash Distribution Pvt Ltd Kar,Brand Call-Log,,,,,,
Flash,7100002190,Flash Distribution Pvt Ltd Tel,Brand Call-Log,,,,,,
Flash,7100002191,Flash Distribution Pvt Ltd Tam,Brand Call-Log,,,,,,
Uni,7100002192,Uni One India Pvt Ltd Mah,Brand Call-Log,,,,,,
Uni,7100002193,Uni One India Pvt Ltd Har,Brand Call-Log,,,,,,
Uni,7100002194,Uni One India Pvt Ltd Tel,Brand Call-Log,,,,,,
Uni,7100002195,Uni One India Pvt Ltd Kar,Brand Call-Log,,,,,,
Uni,7100002196,Uni One India Pvt Ltd Guj,Brand Call-Log,,,,,,
Acetron,7100002197,Acetron Trade LLP Mah,Brand Call-Log,,,,,,
Usha,7100002198,Usha International Ltd Thane,Brand Call-Log,,,,,,
Xiaomi,7100002203,Xiaomi Technology India Pvt Ltd Pun,Brand Call-Log,,,,,,
Xiaomi,7100002204,Xiaomi Technology India Pvt Ltd MP,Brand Call-Log,,,,,,
Xiaomi,7100002205,Xiaomi Technology India Pvt Ltd UP,Brand Call-Log,,,,,,
Franke,7100002206,Franke Faber India Pvt Ltd Kar,Brand Call-Log,,,,,,
Franke,7100002207,Franke Faber India Pvt Ltd Del,Brand Call-Log,,,,,,
Franke,7100002208,Franke Faber India Pvt Ltd Kol,Brand Call-Log,,,,,,
Franke,7100002209,Franke Faber India Pvt Ltd Guj,Brand Call-Log,,,,,,
Voltbek,7100002215,Voltbek Home Appliances Pvt Ltd Tam,Brand Call-Log,,,,,,
Voltbek,7100002216,Voltbek Home Appliances Pvt Ltd Har,Brand Call-Log,,,,,,
Signify,7100002218,Signify Innovations India Ltd Nag,Brand Call-Log,,,,,,
Signify,7100002219,Signify Innovations India Ltd Har,Brand Call-Log,,,,,,
IAPL,7100002224,IAPL GROUP Tam,Brand Call-Log,,,,,,
IAPL,7100002225,IAPL GROUP Del,Brand Call-Log,,,,,,
IAPL,7100002226,IAPL GROUP Mah,Brand Call-Log,,,,,,
IAPL,7100002227,IAPL GROUP Guj,Brand Call-Log,,,,,,
BenQ,7100002229,BenQ India Pvt Ltd Mah,Brand Call-Log,,,,,,
BenQ,7100002230,BenQ India Pvt Ltd Del,Brand Call-Log,,,,,,
BenQ,7100002231,BenQ India Pvt Ltd Tam,Brand Call-Log,,,,,,
Voltbek,7100002237,Voltbek Home Appliances Pvt Ltd Raj,Brand Call-Log,,,,,,
Voltbek,7100002238,Voltbek Home Appliances Pvt Ltd AP,Brand Call-Log,,,,,,
Voltbek,7100002239,Voltbek Home Appliances Pvt Ltd Jha,Brand Call-Log,,,,,,
Voltbek,7100002240,Voltbek Home Appliances Pvt Ltd MP,Brand Call-Log,,,,,,
Voltbek,7100002241,Voltbek Home Appliances Pvt Ltd Pun,Brand Call-Log,,,,,,
Voltas,7100002249,Voltas Limited Ker,Brand Call-Log,,,,,,
Kay,7100002253,Kay Kay Overseas Corporation Kar,Brand Call-Log,,,,,,
Kay,7100002254,Kay Kay Overseas Corporation Mah,Brand Call-Log,,,,,,
Nasher,7100002261,Nasher Miles Private Limited Tel,Brand Call-Log,,,,,,
Nasher,7100002262,Nasher Miles Private Limited Kar,Brand Call-Log,,,,,,
Nasher,7100002263,Nasher Miles Private Limited Har,Brand Call-Log,,,,,,
Whirlpool,7100002270,Whirlpool of India Limited Pon,Brand Call-Log,,,,,,
Whirlpool,7100002271,Whirlpool of India Limited Pun,Brand Call-Log,,,,,,
Carrier,7100002272,Carrier AC and Refrigeration Guj,Brand Call-Log,,,,,,
Voltbek,7100002274,Voltbek Home Appliances Pvt Ltd Odi,Brand Call-Log,,,,,,
Voltbek,7100002275,Voltbek Home Appliances Pvt Ltd UP1,Brand Call-Log,,,,,,
Voltbek,7100002276,Voltbek Home Appliances P Ltd Assam,Brand Call-Log,,,,,,
Voltbek,7100002277,Voltbek Home Appliances Pvt Ltd Har,Brand Call-Log,,,,,,
Voltbek,7100002278,Voltbek Home Appliances Pvt Ltd Ker,Brand Call-Log,,,,,,
Voltbek,7100002279,Voltbek Home Appliances Pvt Ltd UP2,Brand Call-Log,,,,,,
Voltbek,7100002280,Voltbek Home Appliances Pvt Ltd Bih,Brand Call-Log,,,,,,
Voltbek,7100002281,Voltbek Home Appliances P Ltd Chha,Brand Call-Log,,,,,,
Kay,7100002286,Kay Kay Overseas Corporation Kol,Brand Call-Log,,,,,,
Kay,7100002287,Kay Kay Overseas Corporation Del,Brand Call-Log,,,,,,
Kay,7100002288,Kay Kay Overseas Corporation Tel,Brand Call-Log,,,,,,
Rx Infotech,7100000720,RX Infotech P Limited Mah,Brand Call-Log,,,,,,
Rx Infotech,7100000721,RX Infotech P Limited Tel,Brand Call-Log,,,,,,
Rx Infotech,7100000722,RX Infotech P Limited Har,Brand Call-Log,,,,,,
Rx Infotech,7100000723,RX Infotech P Limited Utt,Brand Call-Log,,,,,,
Rx Infotech,7100000724,RX Infotech P Limited Kar,Brand Call-Log,,,,,,
Rx Infotech,7100000725,RX Infotech P Limited Tam,Brand Call-Log,,,,,,
Rx Infotech,7100000726,RX Infotech P Limited Del,Brand Call-Log,,,,,,
Rx Infotech,7100000727,RX Infotech P Limited Guj,Brand Call-Log,,,,,,
Brightstar,7100001298,Brightstar Telecommunications Tam,Brand Call-Log,,,,,,
E Faber,7100001654,AAA PEE APPLIANCE,Brand Call-Log,,,,,,
Amber,7100002298,Amber Enterprises India Ltd Mah,Brand Call-Log,,,,,,
Usha,7100002299,Usha International Ltd Raj,Brand Call-Log,,,,,,
Usha,7100002300,Usha International Ltd Ker,Brand Call-Log,,,,,,
Xiaomi,7100002301,Xiaomi Technology India Pvt Ltd Tam,Brand Call-Log,,,,,,
Fossil,7100002302,Fossil India Pvt Ltd HP,Brand Call-Log,,,,,,
Fujitsu,7100002304,Fujitsu General I Pvt Ltd Pun,Brand Call-Log,,,,,,
Havells,7100002309,Havells India Ltd-AC Raj,Brand Call-Log,,,,,,
Havells,7100002315,Havells India Ltd-AC Utk,Brand Call-Log,,,,,,
Voltas,7100002319,Voltas Limited Utk,Brand Call-Log,,,,,,
Moksha,7100002322,Moksha Enterprises Jha,Brand Call-Log,,,,,,
Johnson,7100002323,Johnson Controls-Hitachi Air AP,Brand Call-Log,,,,,,
Samsung,7100002331,Samsung (I)Electronics Pvt Lt UPNew,Brand Call-Log,,,,,,
Samsung,7100002332,Samsung India Electronics PL UPNew,Brand Call-Log,,,,,,
Ken,7100002354,Ken Lifestyles Pvt Ltd Aurangabad,Brand Call-Log,,,,,,
Mobitech,7100002355,Mobitech Creations Pvt Ltd Del,Brand Call-Log,,,,,,
Lifelong,7100002380,Lifelong Online Retail Pvt Ltd Mah,Brand Call-Log,,,,,,
SAVEX,7100002391,SAVEX TECHNOLOGIES Pvt Lt-Audio Mah,Brand Call-Log,,,,,,
SAVEX,7100002392,SAVEX TECHNOLOGIES Pvt L-Audio Pune,Brand Call-Log,,,,,,
SAVEX,7100002393,SAVEX TECHNOLOGIES Pvt Lt-Audio Nag,Brand Call-Log,,,,,,
SAVEX,7100002394,SAVEX TECHNOLOGIES Pvt Lt-Audio Guj,Brand Call-Log,,,,,,
SAVEX,7100002395,SAVEX TECHNOLOGIES Pvt Lt-Audio Tel,Brand Call-Log,,,,,,
SAVEX,7100002396,SAVEX TECHNOLOGIES Pvt Lt-Audio Kar,Brand Call-Log,,,,,,
SAVEX,7100002397,SAVEX TECHNOLOGIES Pvt Lt-Audio Kol,Brand Call-Log,,,,,,
SAVEX,7100002398,SAVEX TECHNOLOGIES Pvt Lt-Audio Del,Brand Call-Log,,,,,,
Haier,7100002408,Haier Appliances India Pvt Ltd Har,Brand Call-Log,,,,,,
Vego,7100002410,Vego Home Science Pvt Ltd MP,Brand Call-Log,,,,,,
ZEBRONICS,7100002418,ZEBRONICS INDIA PRIVATE LIMITED Tam,Brand Call-Log,,,,,,
MOBITECH,7100002162,MOBITECH CREATIONS PVT LTD UP,Brand Call-Log,,,,,,
KUTCHINA,7100002371,KUTCHINA HOME MAKERS PVT LTD Del,Brand Call-Log,,,,,,
Eureka,7100000043,Eureka Forbes Limited,Brand Call-Log,,,,,,
,2000001487,Bharatradio,Email Liquidation,,,,,,
,2000003654,Fabbo Enterprises,Email Liquidation,,,,,,
,2000005822,Shahoo Traders,Email Liquidation,,,,,,
,2000006241,Amit pandit traders,Email Liquidation,,,,,,
,2000006057,Saqib Enterprises,Email Liquidation,,,,,,
,2000006124,Javed Electronic,Email Liquidation,,,,,,
,2000005788,Is Traders,Email Liquidation,,,,,,
,20000003329,charat lal Soni,Email Liquidation,,,,,,
,2000006827,SHREE MAHALAKSHMI ENTERPRISES,Email Liquidation,,,,,,
,2000006898,AB Enterprises,Email Liquidation,,,,,,
,2000006896,RBH E-Waste Recycle Hub Pvt ltd,Email Liquidation,,,,,,
,2000006929,Tiwari Electronis,Email Liquidation,,,,,,
,2000006934,Rajdev sons and enterprises,Email Liquidation,,,,,,
,2000006936,A N TRADERS,Email Liquidation,,,,,,
,2000007046,SIMRA TRADERS,Email Liquidation,,,,,,
,2000007251,JP ENTERPRISE,Email Liquidation,,,,,,
,2000007240,ROCKINGDEALS PRIVATE LIMITED,Email Liquidation,,,,,,
,2000007241,K.C. Trading,Email Liquidation,,,,,,
,2000007242,SHARDA ENTERPRISES,Email Liquidation,,,,,,
,2000007235,PRESENT ENTERPRISES,Email Liquidation,,,,,,
,2000007597,The Endovision Electronics,Email Liquidation,,,,,,
,2000007528,Shri balaji electronics,Email Liquidation,,,,,,
,2000007291,New Endovision electronics,Email Liquidation,,,,,,
,2000004437,Havells India Ltd Utt,Brand Call-Log,,,,,,
,2000007174,INGRAM MICRO INDIA PVT LTD,Brand Call-Log,,,,,,
